Unnamed: 0,personDescription,min._yearly_income_info,data_customer_order,grossWeight,netWeight,is_recyclable?_field,additional_features_in_market_measure,PN,SK,store_sales,SC,GA,Store Area,field_frozen_area,field_meat_area,metric_cost,customer_city,CUS56,customer_lat,var_customer_lng,field_seller_city,seller_state,seller_lat_metric,seller_lng,REV54
mc_ID_6342,"Married Male with four childern , education: high school degree working as skilled manual",30K+,"Fruit from Produce department, Ordered Brand : High Top",24.7111,20.3503,no,[],Two for One,$UPErmarKeT,4.62 Millions,1.4784 Millions,2049.72,2811.99,459.36,304.91,451.9766,americana,SP,-22.78001467637804,-47.3518002860981,IBI7INGA,Sp,-21.7664768468313,val: -48.83154737836604,5.0
mc_ID_6343,"Single Male with two children, education: bachelors degree working as professional",150K+,"Plastic Products from Household department, Ordered Brand : Cormorant",val: 30.0894,27.1822,no,"['Coffee Bar', 'Florist', 'Bar For Salad', 'Ready Food', 'Video Store']",Discount Frenzy,Gourmet,4.41 Millions,1.6317 Millions,1424.85,2200.69,465.54,308.98,555.2168,BRASILIE,DF,-15.808247999999995,-47.93843924999999,sao paulo,5P,-23.46016520927345,val: -46.65066418373822,measure: 5.0
mc_ID_6345,"Married Male with two kidren, education: high school degree working as skilled manual",30K+,"Meat from Deli department, Ordered Brand : Cutting Edge",22.676,,no,"['Bar For Salad', 'Ready Food', 'Florist', 'Coffee Bar']",Two Day Sale,,3.98 Millions,1.791 Millions,2055.29,3149.4,656.13,436.09,542.0895,"carapicuiba
",SP,-23.548007803126943,-46.8485750585056,SAO pauLo, SP ,-23.499318080212344,-46.578124372468125,4.0
mc_ID_6346,"MARRIED FEMALE WITH FIVE CHILDREN, EDUCATION: HIGH SCHOOL DEGREE WORKING AS MANUAL",30K+,"Fruit from Produce department, Ordered Brand : Tell Tale",373.28 oz,,yes,"['Ready Food', 'Florist', 'Bar For Salad', 'Coffee Bar']",Price Cutters,,€9.5M,4.704 Millions,1562.06,2211.61,385.45,256.97,729.2712,monte5 claros,mg,-16.718833477927223,-43.8691627456287,montenegro,RS,-29.67034898140752,-51.46146829327502,5.0
mc_ID_6347,"Married Male with three children, education: bachelors degree working as professional",70k,"Dairy from Dairy department, Ordered Brand : Gorilla",12.4718,,yes,"['Florist', 'Coffee Bar', 'Ready Food', 'Bar For Salad', 'Video Store']",Shelf Clearing Days,,€10.1M,4.144 Millions,1871.16,2861.26,593.93,394.45,amount: 516.7763,campo grañde,MS,-20.519470798023228,-54.63532447442111,curitiba,PR,-25.526084940879464,amount: -49.27440966694559,data: 5.0
mc_ID_6348,"Single Male with one child, education: partial high school working as manual",10K+,"Pain Relievers from Health and Hygiene department, Ordered Brand : Hilltop",9.303,6.3958,yes,"['Ready Food', 'Coffee Bar', 'Florist', 'Video Store', 'Bar For Salad']",Bag Stuffer,DELUXE,9.88 Millions,2.964 Millions,1734.5,2572.86,503.07,336.86,662.2226,sao gonkalo,rj,-22.798810605026503,-43.02972066797716,sao paulo,5p,-23.55770667499565,val: -46.61476439993657,val: 5.0
mc_ID_6349,"Singlee Male with four children, education: bachelors degree working as management",110 Thousand,"Magazines from Periodicals department, Ordered Brand : Dollar",23.8389,20.7864,yes,"['Florist', 'Video Store', 'Ready Food', 'Coffee Bar', 'Bar For Salad']",Bag Stuffer,Deluxe,$6.45 Millions,2.3865 Millions,1734.5,2569.43,505.07,333.51,662.2226,sao peulo,SP,-23.608814825148578,-46.66250916902303,sao paulo,Sp,-23.539494799586286,-46.63284391414975,2.0
mc_ID_6350,"Married Male with four children, education: high school degree working as professional",90K+,"Fruit from Produce department, Ordered Brand : Hermanos",24.8564,21.9493,yes,"['Bar For Salad', 'Florist', 'Ready Food', 'Coffee Bar']",Full Free,Deluxe,6.48Ms,2.5272 Millions,,3142.91,654.13,436.09,570.3838,jaquirana,R5,val: -28.879924338647907,measure: -50.35411187037637,paranavai,PR,-23.0789334402109,-52.47044323342728,amount: 4.0
mc_ID_6351,"Single Male with four children, education: partial high school working as skilled manual",50 Thousand,"Candy from Snacks department, Ordered Brand : Choice",16.8617,12.5009,no,"['Coffee Bar', 'Florist', 'Bar For Salad', 'Video Store', 'Ready Food']",I Cant Believe It Sale,Deluxe,1.68 Millions,0.6552 Millions,,2577.45,503.07,335.38,data: 363.3281, SAO PAULO,_SP,-23.57467050043269,-46.73328224562872,sao paulo,SP,-23.606158440567068,-46.69703876815752,
mc_ID_6352,"Single Male with four children, education: bachelors degree working as management",70K+,"Frozen Entrees from Frozen Foods department, Ordered Brand : Carrington",30.8162,,yes,"['Video Store', 'Coffee Bar', 'Ready Food', 'Bar For Salad', 'Florist']",Shelf Clearing Days,,5.31Ms,2.124 Millions,1424.85,2196.17,465.54,311.69,533.2508,Pompeia,SP,-22.105021567709144,-50.1738866856198,Sao paUlO,SP,-23.504769581649203,-46.62470303231384,measure: 4.0
mc_ID_6353,"Single Female with three children, education: bachelos degree working as management",50k,"Electrical from Household department, Ordered Brand : Sunset",26.0193,21.5132,yes,"['Video Store', 'Ready Food', 'Florist', 'Bar For Salad', 'Coffee Bar']",Save Price, gourmet,€5.0M,2.242 Millions,1424.85,2200.69,465.54,311.17,670.486,rio preto,MG,-22.083484503870817,measure: -43.82951572206824,GuarUlhOs,Sp,-23.45088569608748,-46.54498377407813,5.0
mc_ID_6354,"Married Male with two children, education: graduate degree working as management",70K+,"Frozen Desserts from Frozen Foods department, Ordered Brand : PigTail",22.24,19332.80 grams,yes,[],Savings Galore,,$2.56 Millions,1.024 Millions,2049.21,,,,714.2611,rio de janeiro,RJ,-22.90109527728077,-43.18255872869183,sao paulo,SP,-23.53204714071786,-46.49681439647412,1.0
mc_ID_6355,"Single Female with two children, education: high school degree working as skilled manual",30K+,"Vegetables from Produce department, Ordered Brand : Hermanos",27.18 kg,22.8214,yes,"['Coffee Bar', 'Florist', 'Video Store', 'Bar For Salad', 'Ready Food']",I Cant Believe It Sale,DEluxE,13.44Ms,5.2416 Millions,1731.59,2572.86,503.07,335.38,363.3281,sao  jose  do  rio  preto,sP,-20.79913352005785,-49.35654569558457,sao paulo,SP,-23.59272363197529,amount: -46.6315844403312,5.0
mc_ID_6356,"Married Male with four childran, education: partial high school working as skilled manual",Income: 10K+,"Kitchen Products from Household department, Ordered Brand : Denny",data: 31.2522,28.3451,no,[],Saving Days,Supermarket,2.2 Millions,0.924 Millions,1508.0,1887.44,227.8,151.9,619.0228,POCOS 	DE 	CALDAS,MG,-21.801414691524894,-46.54455938110862,brasilia,DF,,amount: nan,5.0
mc_ID_6357,"Married Female with two children, education: partial high school working as skilled manual",600+ monthly,"Bread from Baked Goods department, Ordered Brand : Great",val: 14.6813,11.7741,yes,"['Coffee Bar', 'Ready Food', 'Bar For Salad', 'Florist', 'Video Store']",Super Savers,Deluxe,5.26 Millions,2.1566 Millions,1523.78,2147.17,373.1,248.79,amount: 755.9442,itaguacu, ES,-19.803181753098443,-40.8569038914135, limeira ,Sp,missing,-47.44743947974489,3.0
mc_ID_6358,"education: bachelors degree working as management, Married Male with one child",50K+,"Vegetables from Produce department, Ordered Brand : Ebony",measure: nan,amount: nan,yes,"['Florist', 'Bar For Salad', 'Video Store', 'Ready Food', 'Coffee Bar']",,,11.96 Millions,4.9036 Millions,1734.5,2572.27,503.07,336.12,282.9953,vicosa,MG,-20.721937677884224,-42.86601159708953,Santo Antonio De Posse,SP,-22.607003040200272,-46.91414970477579,1.0
mc_ID_6359,"mARRIED fEMALE WITH FIVE CHILDREN, EDUCATION: PARTIAL HIGH SCHOOL WORKING AS SKILLED MANUAL",10000,"Bread from Baked Goods department, Ordered Brand : Modell",-21.3678,18.3153,no,[],Two for One,Supermarket ,17.3 Millions,7.439 Millions,2049.72,2812.92,457.36,,300.8296,aracaju,$E,-10.93845747328291,amount: -37.06200040883412,sao paulo,5P,-23.50032232672679,-46.64104366534537,1.0/5.0
mc_ID_6360,"Single Male with three kidren, education: partial college working as skilled manual",30K+ annually,"Hot Beverages from Beverages department, Ordered Brand : BBB Best",-999.0,19.0421,yes,[],,Supermarket,7.71Ms,3.5466 Millions,,1887.88,227.8,151.9,735.1811,petrulina,Pe,val: -9.400220802682254,-40.49010877826116,sao jose dos campos,SP,-23.20178111878932,-45.89567007799064,4.0
mc_ID_6362,"Married Female with two children, education: partial college working as skilled manual",30 Thousand,"Starchy Foods from Starchy Foods department, Ordered Brand : Discover",val: 21.0771,-1.0,yes,"['Bar For Salad', 'Ready Food', 'Coffee Bar', 'Florist']",GLD,,5.46 Millions,2.0202 Millions,1566.36,2208.51,385.45,257.85,396.2248,ri0 de janeiro,Rj,-23.01333894087947,-43.30183519386577,ibitinga,	SP,measure: -21.7664768468313,-48.83154737836604,data: 4.0
mc_ID_6363,"Married Male with four kidren, education: high school degree working as manual",10K+,"Starchy Foods from Starchy Foods department, Ordered Brand : Shady Lake",val: 15.9895,11.6287,yes,"['Video Store', 'Bar For Salad', 'Florist', 'Ready Food', 'Coffee Bar']",Full Free, DElUxe ,8.43 Millions,2.9505 Millions,1734.5,2572.86,503.07,335.38,val: 752.2309,rio de janeiro,RJ,-22.96555273382772,-43.2162783326504,SandoAndre, SP ,measure: -23.66875959201334,-46.53653409354255,5.0
mc_ID_6365,"Married Female with one child, education: partial high school working as skilled manual.",10K+,"Vegetables from Produce department, Ordered Brand : Tri-State",11.1345,8.2128,yes,['Florist'],Big Time Discounts,Supermarket,12.68 Millions,5.4524 Millions,1319.47,2192.32,523.32,,765.7243,novo brasi1,ES,-19.222779999999943,-40.59388999999993,ibitinga,Sp,-21.7664768468313,-48.83154737836604,4.0
mc_ID_6367,"Single Female with two kids, education: HS degree working as skilled manual",360+ monthly,"Paper Products from Household department, Ordered Brand : Cormorant",10.1025,7.1807,yes,['Coffee Bar'],Shelf Clearing Days,SUPERMARKET,7.76 Millions,3.0264 Millions,1236.07,1970.94,440.92,293.69,521.7971,sapiranga,rs,-29.645176899762305,-51.02025736303104,tupa,SP,-21.93532101918528,-50.49756182976886,5.0
mc_ID_6368,"Married Male with No children, education: partial high school working as skilled manual",10K+,"Cleaning Supplies from Household department, Ordered Brand : Denny",13.6492,,no,,Money Savers,,€6.3M,2.6568 Millions,2263.91,3688.5,853.22,567.15,R$2376.28,RIO DE JANEIRO,Rj,-22.962511351924544,-43.17640771510184,m4ringa,PR,-23.437975269077903,measure: -51.91385959802448,5.0
mc_ID_6369,"Married Female with one child, education: high school degree working as skilled manual",30000,"Electrical from Household department, Ordered Brand : Denny",,-26.1647,yes,"['Bar For Salad', 'Coffee Bar', 'Florist', 'Video Store', 'Ready Food']",,Deluxe,7.68 Millions,2.7648 Millions,1870.41,2866.11,,395.95,amount: 484.1411,praia grande,SP,val: -24.00146687705574,-46.446355136966936,braganca paulista,sp,val: -22.971647510075705,-46.53361841170685,1.0 stars
mc_ID_6370,"Married Male with four children, education: partial high school working as skilled manual",10K+,"Meat from Deli department, Ordered Brand : Moms",23.5482,data: nan,yes,[],Price Destroyers,,€13.1M,7.392 Millions,1508.0,1887.7,227.8,151.86,588.3227,arkos,MG,-20.2892027953416,-45.54189584918567,sao jose dos campos,sp,-23.20178111878932,-45.89567007799064,5.0
mc_ID_6371,"Single Female with four children, education: high school degree working as manual",30K+,"Plastic Products from Household department, Ordered Brand : Cormorant",24.8564,23.4028,yes,[],Sales Days,Sup3rmarket,$8.04 Millions,2.7336 Millions,2049.72,2807.87,457.36,304.91,610.5502,5ao paulo,SP,-23.575212701915856,measure: -46.546878965722186,s4nto andre,Sp,-23.665703457960586,-46.51808196779969,5.0
mc_ID_6373,"Married Female with four kids, education: bachelors degree working as professional",600+ monthly,"Canned Soup from Canned Foods department, Ordered Brand : Better",-10.8583,7.9366,no,"['Video Store', 'Florist', 'Coffee Bar', 'Bar For Salad', 'Ready Food']",Pick Your Savings,_Deluxe,15.92 Millions,7.0048 Millions,2038.11,2843.86,481.98,321.26,739.4174,sao paulo,Sp_,-23.50582462003006,-46.49857239800334,_rib3irao preto,SP,-21.1774515925616,-47.79583295337295,5.0
mc_ID_6375,"Single Male with four children, education: bachelors degree working as professional",50K+,"Vegetables from Produce department, Ordered Brand : Ebony",-22.676,21.2225,no,"['Bar For Salad', 'Florist', 'Coffee Bar', 'Ready Food']",Full Free,Deluxe,4.34 Millions,1.8228 Millions,2055.29,,654.13,436.58,measure: 570.3838,sao paulo,SP,-23.64684593421437,-46.6660547231519,sao paulo,SP,-23.59519232500434,-46.53381915834724,4.0
mc_ID_6376,"Single Male with three children, education: partial high school working as manual.",10K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",30.3801,28.7811,yes,['Coffee Bar'],,Supermarket,7.08 Millions,3.0444 Millions,1236.07,1967.41,440.92,295.48,722.9429,CAMPINAS, SP ,amount: -22.926904742714527,-47.067241683593984,sao paulo,5P,-23.58067325143878,-46.591568341608856,5.0
mc_ID_6377,"Single Male with four children, education: high school degree working as skilled manual",30K+,"Eggs from Eggs department, Ordered Brand : Blue Medal",28.3451,-25.4379,yes,"['Florist', 'Coffee Bar', 'Ready Food', 'Video Store', 'Bar For Salad']",Bag Stuffer,	Delux3,$8.76 Millions,3.504 Millions,1734.5,2574.68,503.07,335.38,432.1026,cuiab4,MT,-15.620524692687455,-56.05417421468244,gUaRuLHos,sp,-23.496488565250488,-46.54671310832206,5.0
mc_ID_6379,"Married Female with four children, education: partial college working as professional",30K+,"Canned Soup from Canned Foods department, Ordered Brand : Better",13.6056,10.6839,no,"['Bar For Salad', 'Ready Food', 'Coffee Bar', 'Florist']",Super Duper Savers,,8.84 Millions,4.1548 Millions,2055.29,3145.51,654.13,436.09,475.93,imperatriz,Ma,-5.51617802489586,-47.48000662042198,sao paul0,sP,-23.541941545934563,-46.49095488842404,1.0
mc_ID_6380,"Married Female with four children, education: partial high school working as skilled manual",10K or more,"Beer and Wine from Alcoholic Beverages department, Ordered Brand : Walrus",28.9265,25.874,no,[],,supermarket,9.64 Millions,3.856 Millions,2049.72,2811.99,457.36,304.91,697.7866,rio de janeiro,RJ,amount: -22.88688293782105,-43.365750051474464,belo horizonte,MG,amount: -19.91624655709342,-43.93623364096637,
mc_ID_6384,"Single Female with four kidren, education: high school degree working as management",130K+,"Breakfast Foods from Frozen Foods department, Ordered Brand : Golden",30.9615,26.4554,no,"['Coffee Bar', 'Video Store', 'Florist', 'Ready Food', 'Bar For Salad']",Price Winners,Deluxe_,8.1 Millions,3.078 Millions,2035.33,2842.45,481.98,321.26,453.9117,pelotas,rs ,-31.71769166472388,-52.34280772577763,sao paulo,SP,-23.693985995008337,-46.70188324132953,val: 4.0
mc_ID_6385,"Single Female with three children, education: high school degree working as management",150K+,"Canned Oysters from Canned Foods department, Ordered Brand : Pleasant",,10.8438,no,['Florist'],,Suparmarket,9.72 Millions,3.4992 Millions,1320.15,2192.32,,348.85,279.1251,esmerald4s,MG,-19.80187464917277,-44.151302150264485,sao jose do rio preto,Sp,-20.81842802837701,-49.39248776604019,5.0
mc_ID_6386,"Single Female with four children, education: partial high school working as professional",110K+,"Pizza from Frozen Foods department, Ordered Brand : PigTail",-27.1822,-1.0,no,"['Coffee Bar', 'Florist', 'Bar For Salad', 'Ready Food']",Save It (Sale),Deluxe_,"2.9 ,000,000illions",1.218 Millions,2055.29,3144.03,654.13,436.09,728.9051,SAO PAULO,5P,-23.591501276992314,measure: -46.5324646537596,rio de janeiro,RJ,-22.87471779793991,-43.348188021524514,val: 5.0
mc_ID_6387,"Single Female with two children, education: bachelors degree working as professional",30K+,"Snack Foods from Snack Foods department, Ordered Brand : Horatio",,22.8214,yes,"['Ready Food', 'Bar For Salad']",,Supermarke7,7.05 Millions,3.243 Millions,2265.9,3689.15,853.22,568.75,677.285,	rio de janeiro,RJ,-22.912294047856623,val: -43.38219807642905,SAO PAULO,"5p
",-23.65111484251016,-46.75521082321932,5.0
mc_ID_6388,"Married Male with five children, education: bachelors degree working as management",50 Thousand,"Fruit from Produce department, Ordered Brand : Tri-State",13.9836,11.0618,no,"['Coffee Bar', 'Florist', 'Bar For Salad', 'Ready Food']",Save Price,dELuXe,5.68 Millions,2.1584 Millions,,3145.51,656.13,435.72,602.1299,brodowski,SP,-20.98496873647953,-47.66278991609981,sao paulo,SP,data: -23.55684999916328,-46.56941527477062,5.0
mc_ID_6390,"Married Female with three children, education: high school degree working as manual",30K+ annually,"Plastic Products from Household department, Ordered Brand : Denny",9.928,val: 7.0063,yes,"['Florist', 'Coffee Bar', 'Bar For Salad', 'Ready Food']",Saving Days,Gourmet,4.86 Millions,2.2842 Millions,1564.86,2203.24,385.45,257.06,val: 474.0995,Uberaba,	MG,-19.766692424923534,-47.90721823688614,guariba,SP,-21.36235769739203,-48.232975701561735,3.0
mc_ID_6391,"Single Female with one child, education: partial high school working as skilled manual",10K+,"Side Dishes from Deli department, Ordered Brand : Moms",14.972,12064.80 grams,yes,[],Sales Days,Supermarket,€5.9M,3.0756 Millions,2049.72,2816.82,457.36,304.91,610.5502,BASTOS,SP,-21.92576605362672,measure: -50.74077415347185,praia grande,SP,-24.026786758814687,measure: -46.49304889148245,5.0
mc_ID_6392,"Single Female with five children, education: bachelors degree working as professional",50K+,"Electrical from Household department, Ordered Brand : Denny",18.8967,17.4431,yes,"['Coffee Bar', 'Bar For Salad', 'Ready Food', 'Video Store', 'Florist']",Shelf Clearing Days,,$1.92 Millions,0.672 Millions,1871.16,2862.94,593.93,395.95,516.7763,sao paulo,SP,-23.59363985658718,-46.76698940644304,SAo PaULO,SP,-23.53877907744238,-46.53648566833056,5.0
