field_unnamed:_0,field_person_description,min__yearly_income,customer_order,is_recyclable?,additional_features_in_market,field_promotion_name,store_kind,store_sales,store_cost,grocery_area,store_area,frozen_area,meat_area,cost,field_customer_city,customer_state,customer_lat,customer_lng,field_seller_city,seller_state,seller_lat,seller_lng,review_score,weights
mc_ID_425,Single Male with two children; education: partial High School working as skilled manual,30K or more,"Starchy Foods from Starchy Foods department, Ordered Brand : Jardon",no,"['Bar For Salad', 'Ready Food']",Green Light Special,SUPERMARKET,2.32 M,0.8352 M,2265.9,3687.88,853.22,568.75,643.3946,brasili4,Df,-15.83040444303753,-47.86864057180338,guarulhos,SP,-23.44634995836461,-46.54365549347912,2.0,"{'gross': 25.2925, 'net': 20.7864}"
mc_ID_426,"Single Male with two children, education: partial high school working as skilled manual",10K+,"Pure Juice Beverages from Beverages department, Ordered Brand : Excellent",no,[],You Save Days,,3.2 M,1.216 M,1510.66,1887.7,227.8,151.9,565.9906,santa cruz do capibaribe,PE,-7.946001155478501,-36.212799606322896,SALTO,$P,-23.20591698084141,-47.307845865803,5.0,"{'gross': 13.9254, 'net': nan}"
mc_ID_428,"Single Male with three children, education: bachelors degree working as professional",50 Thousand,"Vegetables from Canned Foods department, Ordered Brand : Just Right",yes,[],Go For It, Sup3rmarket ,$7.47 M,3.5856 M,1505.18,1891.69,227.8,,623.939,sao paul0,SP,data: -23.72742535151227,-46.755968900415255,santos,SP,-23.944502325841068,-46.33124278031053,5.0,"{'gross': 11.6578, 'net': 7.297}"
mc_ID_429,"Single Female with two children, education: bachelors degree working as management",70K+,"Specialty from Produce department, Ordered Brand : Tell Tale",no,['Florist'],Price Destroyers,Supermarket,"8.55 ,000,000",3.8475 M,1320.15,2188.6,525.32,,710.8616,CURITIBA,Pr,-25.43548786011886,-49.270213781291496,SAo pauLo,sp,-23.577073040798663,-46.7199426382077,5.0,"{'gross': 16.4256, 'net': 13.5184}"
mc_ID_431,"Married Male with No children, education: bachelors degree working as professional, education: bachelors degree working as professional",50K+,"Candy from Snacks department, Ordered Brand : Thresher",yes,"['Video Store', 'Coffee Bar', 'Bar For Salad', 'Ready Food', 'Florist']",Money Savers,Deluxe,3.74 M,1.7578 M,1525.28,2145.57,373.1,248.79,560.656,sao paulo,SP,-23.53959817208146,-46.60160522647012,sao p4ulo,$P,data: -23.50271592062436,-46.48299647362806,5.0,"{'gross': 27.3275, 'net': 25.7286}"
mc_ID_432,"Single Male with four children, education: partial high school working as manual",30K+,"Cleaning Supplies from Household department, Ordered Brand : Red Wing",no,"['Coffee Bar', 'Video Store', 'Ready Food', 'Florist', 'Bar For Salad']",Lottery Cash Registerion,Deluxa,"11.8 ,000,000",5.546 M,1734.5,2575.21,503.07,335.38,500.9294,sao paulo,	$P,-23.474632525679453,-46.56894074606139,cafelandi@,SP,-21.808017,val: -49.62064949999999,3.0,"{'gross': nan, 'net': 19.0421}"
mc_ID_433,"Married Male with two children, education: high school degree working as manual",30K+,"Paper Products from Household department, Ordered Brand : High Quality",no,[],Best Price Savers,Supermarket,13.28 M,4.648 M,1509.24,1890.25,227.8,151.9,650.4028,jequitinhonha,MG,-16.448097063759583,-41.01595908921325,uba,MG,-21.12574332854103,-42.92260482854105,3.0,"{'gross': measure: 28.6358, 'net': 24.275}"
mc_ID_434,"Single Male with three children, education: high school degree working as manual, education: high school degree working as manual",30K+,"Canned Sardines from Canned Foods department, Ordered Brand : Better",no,['Florist'],Super Savers,Supermarket,3.6 M,1.548 M,1320.15,2192.32,523.32,350.81,338.6948,tubarao,_SC,-28.481289999999944,-49.00400999999994,sa0 paulo,SP,measure: -23.554079433810344,-46.53324185942636,4.0,"{'gross': 17.1524, 'net': 12.7916}"
mc_ID_436,"Single Female with one child, education: partial high school working as skilled manual",10K+,"Canned Soup from Canned Foods department, Ordered Brand : Just Right",no,"['Coffee Bar', 'Bar For Salad', 'Florist', 'Ready Food']",Discount Frenzy,Deluxe,$5.24 M,1.9388 M,2055.29,,654.13,436.09,779.6884,bom jesus dos perdoes,5P,measure: -23.115438,-46.48591350000001,sa0 PaulO,SP,val: -23.53108125950717,-46.51791357132556,val: 1.0,"{'gross': 13.2277, 'net': 10.3205}"
mc_ID_437,"mARRIED mALE WITH ONE CHILD, EDUCATION: BATCHELORS DEGREE WORKING AS PROFESSIONAL",50K+,"Dairy from Dairy department, Ordered Brand : Club",no,"['Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Roller Savings (High) ,Gourmet,4.41 M,1.323 M,1564.86,2203.85,385.45,,measure: 637.6939,itaguai,RJ,-22.90074353020161,data: -43.861172333584406,rio de janeiro,RJ,-22.842290284753936,-43.29762071175495,3.0,"{'gross': 12.2247, 'net': 7.8494}"
mc_ID_440,"Single Female with one child, education: graduate degree working as management",130K+,"Canned Tuna from Canned Foods department, Ordered Brand : Just Right",no,"['Bar For Salad', 'Ready Food']",Super Duper Savers,Supermarket,3.84 M,1.2288 M,2265.21,3692.47,853.22,568.24,measure: 677.285,BELO HORIZONTE,MG,val: -19.92159682447856,-43.95817411951201,rio de janeiro,	RJ,-22.87459850346245,amount: -43.477731000000006,5.0,"{'gross': 13.7801, 'net': 12.3119}"
mc_ID_441,"Married Male with three children, education: bachelors degree working as professional",1320+ monthly,"Beer and Wine from Alcoholic Beverages department, Ordered Brand : Good",yes,[],Two for One,Supermarket,11.73 M,3.6363 M,2049.72,2811.99,,303.82,300.8296,GO1ANESIA,go,-15.308464456723188,val: -49.12746143114073,sao paulo,	Sp,-23.55156260866176,-46.64021297307979,5.0,"{'gross': 10.2769, 'net': nan}"
mc_ID_442,"education: high school degree working as skilled manual, Married Male with three children",30000,"Snack Foods from Snack Foods department, Ordered Brand : Nationeel",no,"['Coffee Bar', 'Ready Food', 'Florist', 'Bar For Salad', 'Video Store']",Big Time Saving,Deluxe,13.84 M,6.7816 M,1733.96,2576.62,505.07,335.38,279.5435,vargem grande do sul,SP,-21.83948265963376,-46.88952885213608, conselheiro lafaiete,MG,-20.656390614345373,-43.80405126006627,4.0,"{'gross': 16.2802, 'net': 14.6813}"
mc_ID_443,"Single Female with three children, education: high school degree working as manual",30K+,"Snack Foods from Snack Foods department, Ordered Brand : Fort West",no,"['Ready Food', 'Coffee Bar', 'Bar For Salad', 'Florist']",Save Price,Deluxe,€4.3M,2.0664 M,,3141.52,654.13,436.09,data: 584.191,rio de janeiro,RJ,-22.92173310574757,-43.25868934445138,Sao Pauio,SP,data: -23.58202355453289,-46.62322245045877,5.0,"{'gross': amount: 26.7461, 'net': amount: nan}"
mc_ID_445,"Married Female with one child, education: partial high school working as skilled manual",10K+,"Beer and Wine from Alcoholic Beverages department, Ordered Brand : Portsmouth",yes,['Florist'],,	Supermarket,7.58 M,3.032 M,1320.15,2189.38,523.32,350.31,360.7131,Barueri,SP,-23.50682727840872,-46.87255898428397,Guarulhos,SP,-23.496488565250488,-46.54671310832206,3.0,"{'gross': nan, 'net': 22.0946}"
mc_ID_447,"mARRIED mALE WITH TWO CHILDREN, EDUCATION: GRADUATE DEGREE WORKING AS PROFESSIONAL",70K+,"Magazines from Periodicals department, Ordered Brand : Gauss",yes,"['Bar For Salad', 'Ready Food']",Price Destroyers,Supermarket,1.66 M,0.6972 M,2265.9,3687.69,853.22,568.75,304.7521,rio de janeiro,	RJ,measure: -23.01133469499096,-43.45025641534424,ibitinga ,SP,-21.7664768468313,-48.83154737836604,4.0,"{'gross': 22.8214, 'net': 697.33 oz}"
mc_ID_448,"Single Male with one child, education: bachelors degree working as professional",130K+,"Plastic Products from Household department, Ordered Brand : Cormorant",no,[],Big Time Discounts,Supermarket,2.94 M,1.0584 M,2051.96,2816.67,457.36,305.25,310.662,sao paulo,SP,-23.59677856702638,amount: -46.41115888190316,piracicaba,5P,-22.71683928585045,-47.65736585405934,val: 4.0,"{'gross': 30.0894, 'net': -27.1822}"
mc_ID_449,"Single Female with No children, education: bachelors degree working as management",70K+,"Vegetables from Produce department, Ordered Brand : Tri-State",yes,"['Ready Food', 'Coffee Bar', 'Video Store', 'Florist', 'Bar For Salad']",Best Savings,DELUXE,4.64 M,1.9488 M,1873.97,2861.13,595.93,397.82,278.7067,aribice,BA,measure: nan,,goian1a,GU,-16.69233053490511,-49.26801564804068,4.0,"{'gross': 24.8564, 'net': 21.95 kg}"
mc_ID_450,"Married Male with four children, education: bachelors degree working as management",50K+,"Dairy from Dairy department, Ordered Brand : Even Better",no,['Florist'],Roller Savings (High) ,Supermarket,4.1 M,1.271 M,1320.15,2192.32,523.32,349.76,data: 532.6232,sao bernardo do camp0,SP,measure: -23.745424737345683,-46.53027828796294,santa barbara d'oeste,Sp,-22.768743804807222,-47.395682479228896,measure: 3.0,"{'gross': 29.5079, 'net': 26.4554}"
mc_ID_451,"Single Male with two children, education: high school degree working as manual",30K+,"Cold Remedies from Health and Hygiene department, Ordered Brand : Hilltop",yes,"['Video Store', 'Coffee Bar', 'Florist', 'Ready Food', 'Bar For Salad']",Price Smashers,Deluxe,1.46 M,0.5256 M,,2147.17,373.1,248.79,amount: 499.2035,RIO DE JANEIRO,RJ,-22.92173310574757,measure: -43.25868934445138,Sao Paulo,Sp,-23.537511255832708,-46.63705730743676,4.0,"{'gross': 18.7513, 'net': data: 14.376}"
mc_ID_453,"Single Female with five children, education: batchelors degree working as professional",50K+,"Vegetables from Frozen Foods department, Ordered Brand : PigTail",yes,"['Bar For Salad', 'Florist', 'Ready Food', 'Video Store', 'Coffee Bar']",I Cant Believe It Sale,Deluxe,2.54 M,0.8128 M,1734.85,2572.86,505.07,335.38,363.3281,ITANHAEM ,"SP
",-24.149651009642906,-46.7480979001278,guarulhos,SP,measure: -23.496488565250488,data: -46.54671310832206,5.0,"{'gross': -1.0, 'net': -11.9049}"
mc_ID_454,"MARRIED MALE WITH ONE CHILD, EDUCATION: HIGH SCHOOL DEGREE WORKING AS SKILLED MANUAL",30K+,"Magazines from Periodicals department, Ordered Brand : Dollar",yes,"['Coffee Bar', 'Florist', 'Video Store', 'Bar For Salad', 'Ready Food']",You Save Days,goURMet,6.45 M,2.9025 M,1424.85,2200.69,467.54,,689.3663,HUMAitA,Am,-7.508978143959827,-63.03308831070338,Santo Andre,SP,-23.665703457960586,-46.51808196779969,4.0,"{'gross': 23.84 kg, 'net': 20.7864}"
mc_ID_457,"Single Female with one child, education: partial HS working as skilled manual",10K+,"Dairy from Dairy department, Ordered Brand : Carlson",yes,"['Video Store', 'Ready Food', 'Bar For Salad', 'Florist', 'Coffee Bar']",I Cant Believe It Sale,Deluxe,"3.93 ,000,000",1.8471 M,1733.83,2572.41,"""""",335.38,val: 363.3281, osasco ,$P,-23.499688721157742,-46.76690136300499,atibaia_,sp,-23.14492333670709,-46.539830386938746,4.0,"{'gross': nan, 'net': nan}"
mc_ID_459,"Single Male with two children, education: graduate degree working as professional",90K+,"Hot Beverages from Beverages department, Ordered Brand : Plato",yes,"['Florist', 'Bar For Salad', 'Video Store', 'Ready Food', 'Coffee Bar']",Price Smashers,,8.43 M,3.5406 M,1525.28,2151.99,373.1,249.02,499.2035,SAo bernArdO do CemPO,SP,-23.77796700043484,-46.60196970048699,seo paulo,SP,-23.57884253067112,-46.52280151387845,1.0,"{'gross': 9.0559, 'net': nan}"
mc_ID_460,"Married_Female_with_two_children,_education:_partial_high_school_working_as_manual",10K+,"Bread from Baked Goods department, Ordered Brand : Great",no,"['Bar For Salad', 'Video Store', 'Ready Food', 'Florist', 'Coffee Bar']",Go For It,Daluxe,5.43 M,2.2263 M,2038.11,2842.78,481.98,322.42,455.3761,_maringa,pr,-23.396179945356447,-51.925220060790366,SAO PAULO,SP,-23.539494799586286,-46.63284391414975,5.0,"{'gross': -9.1431, 'net': 4.7678}"
mc_ID_463,"Single Female with three children, education: high school degree working as manual",€25K+,"Pure Juice Beverages from Beverages department, Ordered Brand : Excellent",yes,"['Ready Food', 'Florist', 'Coffee Bar', 'Bar For Salad']",Save Price,DELUXE,7.23 M,3.1089 M,2055.29,3143.21,654.13,436.09,584.191,para de minas,MG,-19.84716972915744,-44.60195651841526,campiñas,SP,-22.895876357204664,-47.0791850342778,5.0,"{'gross': 19.1874, 'net': 17.5885}"
mc_ID_464,"Singlee Male with No children , education: partial high school working as skilled manual",10K+,"Dairy from Dairy department, Ordered Brand : Even Better",no,"['Florist', 'Video Store', 'Coffee Bar', 'Ready Food', 'Bar For Salad']",Price Cutters,Deluxe,3.75 M,1.425 M,1525.28,2146.43,373.1,248.92,642.0871,goiania, GO ,-16.661450999999946,-49.30337599999996,brasilie, DF,amount: nan,,measure: 4.0,"{'gross': nan, 'net': 8.7506}"
mc_ID_465,"Married Male with one child, education: partial high school working as manual",10K+,"Fruit from Produce department, Ordered Brand : Tri-State",yes,['Florist'],Super Savers,Supermarket,"1.24 ,000,000",0.5208 M,1320.15,,523.32,348.85,338.6948,BRASILIA,dF,-15.994300119721528,-47.99461968838564,Sao Paulo,_SP,-23.5839881312828,--,5.0,"{'gross': 22.676, 'net': 21.2225}"
mc_ID_467,"Married Male with two children, education: bachelors degree working as management",€42K+,"Magazines from Periodicals department, Ordered Brand : Gauss",yes,"['Florist', 'Video Store', 'Bar For Salad', 'Ready Food', 'Coffee Bar']",I Cant Believe It Sale, Deluxe,4.15 M,1.3695 M,1525.28,2142.5,373.1,,535.9181,mimoso do sul,_ES,-21.0614219730191,-41.37177840595175,sao paulo,sp,measure: -23.543135968636395,-46.62371555453289,1.0,"{'gross': 22821.40 grams, 'net': 19.7689}"
mc_ID_470,"Married Male with three children, education: High School degree working as management",130 Thousand,"Baking Goods from Baking Goods department, Ordered Brand : BBB Best",no,['Coffee Bar'],Pick Your Savings,supermarket,$2.28 M,1.1172 M,1233.54,1970.94,440.92,295.04,436.7573,MOS$ORO,_RN,-5.188160296958005,-37.33664424775585,campinas,5P,-22.90081444463038,val: -46.99864279239999,3.0,"{'gross': 16.571, 'net': -13.6492}"
mc_ID_471,"Married Female with one kid, education: partial HS working as skilled manual",10k,"Bathroom Products from Household department, Ordered Brand : Red Wing",no,[],Price Slashers,,1.66 M,0.5478 M,1508.0,1891.78,229.8,151.71,351.456,resende,Rj,-22.46868075491955,-44.46342640674589,volta redonda,SP,-22.498182754371285,data: -44.12361371579433,5.0,"{'gross': measure: 14.4342, 'net': nan}"
mc_ID_472,"sINGLE mALE WITH TWO KIDREN, EDUCATION: hs DEGREE WORKING AS PROFESSIONAL",130 Thousand,"Frozen Entrees from Frozen Foods department, Ordered Brand : Imagine",yes,"['Florist', 'Coffee Bar', 'Bar For Salad', 'Ready Food']",Saving Days, Deluxe ,"9.28 ,000,000",2.9696 M,2056.65,3145.51,654.13,436.09,$352.03,bauru,SP ,-22.332425763517893,-49.060789754631074,3stancia velha,RS,-29.66684200084112,-51.15445514217226,1.0,"{'gross': 21.8039, 'net': 18.8967}"
mc_ID_473,Married Male with three children; education: bachelors degree working as management,50K or more,"Vegetables from Produce department, Ordered Brand : Hermanos",yes,"['Florist', 'Coffee Bar', 'Video Store', 'Ready Food', 'Bar For Salad']",Sale Winners,Deluxe,6.69 M,2.7429 M,1871.16,2860.71,593.93,395.95,519.7574,americana,SP,-22.760113693741847,-47.3108787206844,maringa,PR,-23.41000679702781,-51.88262571961486,2.0,"{'gross': 11.6578, 'net': 8.7506}"
mc_ID_474,"Married Female with one kid, education: graduate degree working as professional",70 Thousand,"Vegetables from Produce department, Ordered Brand : Tri-State",yes,[],You Save Days,Supermarket,3.24 M,1.3932 M,,1887.07,227.8,151.9,565.9906, SAQUAREMA,RJ,measure: -22.91119567907111,-42.47940224673698,Piracicaba,SP,-22.71683928585045,measure: -47.65736585405934,5.0,"{'gross': 9.6373, 'net': 8.1837}"
mc_ID_476,"Single Female with two children, education: graduate degree working as professional, education: graduate degree working as professional",€59K+,"Starchy Foods from Starchy Foods department, Ordered Brand : Monarch",yes,"['Florist', 'Coffee Bar', 'Video Store', 'Ready Food', 'Bar For Salad']",Discount Frenzy,Deluxe,2.76 M,1.0488 M,1871.16,,593.93,395.95,326.352,americana,SP,-22.744040339102405,-47.24289505970237,saNtOS,"SP
",val: -23.944502325841068,-46.33124278031053,1.0,"{'gross': 19.3328, 'net': 16.4256}"
mc_ID_477,"Single Male with two children, education: high school degree working as management",70K+,"Meat from Frozen Foods department, Ordered Brand : Imagine",yes,['Coffee Bar'],Price Slashers,"Supermarket
","2.73 ,000,000",1.2012 M,,1970.38,440.92,293.95,402.6054,santa maria de jetiba,ES,-20.02682950587204,-40.74280786938749,salto,SP,-23.20591698084141,-47.307845865803,1.0,"{'gross': 14.4051, 'net': 11.4834}"
mc_ID_479,"Married Male with three children, education: bachelors degree working as management",50K+,"Electrical from Household department, Ordered Brand : Cormorant",no,[],Price Destroyers,Mid-Size,8.28 M,3.9744 M,2819.7,3564.82,449.7,298.5,777.2826,LAvRAS,MG,-21.24898018734491,-44.99817928074323,campinas,SP,-22.90081444463038,val: -46.99864279239999,2.0,"{'gross': -29.7987, 'net': nan}"
mc_ID_480,Married Female with four children; education: high school degree working as skilled manual; Married Female with four children,30K+,"Dairy from Dairy department, Ordered Brand : Booker",yes,"['Coffee Bar', 'Bar For Salad', 'Florist', 'Ready Food', 'Video Store']",Two Day Sale,gourmet,2.82 M,0.987 M,1424.85,2200.91,465.54,,783.1925,RIO DE JANEIRO,RJ,-22.79440083319865,-43.17502950513588,tres coracoes,MG,-21.69216794221008,-45.25804903964345,1.0,"{'gross': 12.2393, 'net': 7.8785}"
mc_ID_483,"Married Female w/ one child, education: partial High School working as management",70K+,"Candy from Snacks department, Ordered Brand : Choice",yes,['Coffee Bar'],Fantastic Discounts,,1.9 M,0.836 M,,2088.27,398.93,265.98,700.8723,jaguarao,RS,-32.56395159879733,-53.38472029207671,birigui,sp,-21.301705697260985,-50.33198634467411,5.0,"{'gross': amount: 26.7461, 'net': nan}"
mc_ID_485,"Married Male with three children, education: high school degree working as manual",30K+,"Cleaning Supplies from Household department, Ordered Brand : Cormorant",no,"['Coffee Bar', 'Florist', 'Ready Food', 'Video Store', 'Bar For Salad']",Fantastic Discounts,GOURMET,11.43 M,4.2291 M,1424.73,2200.69,467.54,310.3,718.9158,rio de janeiro,RJ,-22.917041999999995,-43.18825317816965,ibitimga,5P,-21.7664768468313,-48.83154737836604,5.0,"{'gross': 23.1121, 'net': -20.0596}"
mc_ID_486,"Single Female with one kid, education: bachelor'ss degree working as professional",50K+,"Meat from Deli department, Ordered Brand : Lake",no,['Coffee Bar'],Best Savings,Supermarket,3.06 M,0.9486 M,1236.07,1971.01,440.92,293.95,596.2723,sao paulo,SP,val: -23.55684999916328,-46.56941527477062,sao paulo,SP,-23.50097763469062,-46.62712333406575,5.0,"{'gross': 17.8792, 'net': measure: 16.4256}"
